region,year,state,state_po,candidate,party,candidatevotes,totalvotes,number_members,prop_votes,mean_votes,avg_members,correlation,decade,regional_mean_votes,regional_mean_members
south,2008,Louisiana,LA,"McCain, John",republican,1148275,1960761,4.7,0.5856272131075638,0.46946583255791086,11.515686274509804,-0.02285749823697792,2000s,0.49424219400313774,7.05
south,2008,Louisiana,LA,"Obama, Barack H.",democrat,782989,1960761,4.7,0.3993291380234511,0.5126538701378982,11.515686274509804,-0.02285749823697792,2000s,0.49424219400313774,7.05
northeast,2008,Maine,ME,"Obama, Barack H.",democrat,421923,731163,12.5,0.5770573729797597,0.5126538701378982,11.515686274509804,-0.02285749823697792,2000s,0.4875423031662555,15.755555555555555
northeast,2008,Maine,ME,"McCain, John",republican,295273,731163,12.5,0.40384018337908234,0.46946583255791086,11.515686274509804,-0.02285749823697792,2000s,0.4875423031662555,15.755555555555555
south,2008,Maryland,MD,"Obama, Barack H.",democrat,1629467,2631596,12.7,0.6191934476264593,0.5126538701378982,11.515686274509804,-0.02285749823697792,2000s,0.49424219400313774,7.05
south,2008,Maryland,MD,"McCain, John",republican,959862,2631596,12.7,0.364745196451127,0.46946583255791086,11.515686274509804,-0.02285749823697792,2000s,0.49424219400313774,7.05
northeast,2008,Massachusetts,MA,"Obama, Barack H.",democrat,1904097,3102995,15.8,0.6136319910280229,0.5126538701378982,11.515686274509804,-0.02285749823697792,2000s,0.4875423031662555,15.755555555555555
northeast,2008,Massachusetts,MA,"McCain, John",republican,1108854,3102995,15.8,0.3573495928933176,0.46946583255791086,11.515686274509804,-0.02285749823697792,2000s,0.4875423031662555,15.755555555555555
midwest,2008,Michigan,MI,"Obama, Barack H.",democrat,2872579,5001596,19,0.5743324730745946,0.5126538701378982,11.515686274509804,-0.02285749823697792,2000s,0.49166363341388586,11.875
midwest,2008,Michigan,MI,"McCain, John",republican,2048639,5001596,19,0.40959705661952706,0.46946583255791086,11.515686274509804,-0.02285749823697792,2000s,0.49166363341388586,11.875
midwest,2008,Minnesota,MN,"Obama, Barack H.",democrat,1573354,2910369,16.2,0.5406029269827984,0.5126538701378982,11.515686274509804,-0.02285749823697792,2000s,0.49166363341388586,11.875
midwest,2008,Minnesota,MN,"McCain, John",republican,1275409,2910369,16.2,0.43822931044139074,0.46946583255791086,11.515686274509804,-0.02285749823697792,2000s,0.49166363341388586,11.875
south,2008,Mississippi,MS,"McCain, John",republican,724597,1289865,5.3,0.5617618898101739,0.46946583255791086,11.515686274509804,-0.02285749823697792,2000s,0.49424219400313774,7.05
south,2008,Mississippi,MS,"Obama, Barack H.",democrat,554662,1289865,5.3,0.43001554426238403,0.5126538701378982,11.515686274509804,-0.02285749823697792,2000s,0.49424219400313774,7.05
midwest,2008,Missouri,MO,"McCain, John",republican,1445814,2925205,11.3,0.49426074411878823,0.46946583255791086,11.515686274509804,-0.02285749823697792,2000s,0.49166363341388586,11.875
midwest,2008,Missouri,MO,"Obama, Barack H.",democrat,1441911,2925205,11.3,0.49292647865705136,0.5126538701378982,11.515686274509804,-0.02285749823697792,2000s,0.49166363341388586,11.875
west,2008,Montana,MT,"McCain, John",republican,242763,490109,12.3,0.495324509445858,0.46946583255791086,11.515686274509804,-0.02285749823697792,2000s,0.48872189608611083,13.692307692307692
west,2008,Montana,MT,"Obama, Barack H.",democrat,231667,490109,12.3,0.4726846477008176,0.5126538701378982,11.515686274509804,-0.02285749823697792,2000s,0.48872189608611083,13.692307692307692
midwest,2008,Nebraska,NE,"McCain, John",republican,452979,801281,8.5,0.5653185336979162,0.46946583255791086,11.515686274509804,-0.02285749823697792,2000s,0.49166363341388586,11.875
midwest,2008,Nebraska,NE,"Obama, Barack H.",democrat,333319,801281,8.5,0.415982657769247,0.5126538701378982,11.515686274509804,-0.02285749823697792,2000s,0.49166363341388586,11.875
west,2008,Nevada,NV,"Obama, Barack H.",democrat,533736,967848,16.7,0.551466759243187,0.5126538701378982,11.515686274509804,-0.02285749823697792,2000s,0.48872189608611083,13.692307692307692
west,2008,Nevada,NV,"McCain, John",republican,412827,967848,16.7,0.42654115108984053,0.46946583255791086,11.515686274509804,-0.02285749823697792,2000s,0.48872189608611083,13.692307692307692
northeast,2008,New Hampshire,NH,"Obama, Barack H.",democrat,384826,710970,10.6,0.5412689705613458,0.5126538701378982,11.515686274509804,-0.02285749823697792,2000s,0.4875423031662555,15.755555555555555
northeast,2008,New Hampshire,NH,"McCain, John",republican,316534,710970,10.6,0.44521428470962204,0.46946583255791086,11.515686274509804,-0.02285749823697792,2000s,0.4875423031662555,15.755555555555555
northeast,2008,New Jersey,NJ,"Obama, Barack H.",democrat,2215422,3868237,18.4,0.5727213715188599,0.5126538701378982,11.515686274509804,-0.02285749823697792,2000s,0.4875423031662555,15.755555555555555
northeast,2008,New Jersey,NJ,"McCain, John",republican,1613207,3868237,18.4,0.4170393385927491,0.46946583255791086,11.515686274509804,-0.02285749823697792,2000s,0.4875423031662555,15.755555555555555
west,2008,New Mexico,NM,"Obama, Barack H.",democrat,472422,830158,7.3,0.5690748026279335,0.5126538701378982,11.515686274509804,-0.02285749823697792,2000s,0.48872189608611083,13.692307692307692
west,2008,New Mexico,NM,"McCain, John",republican,346832,830158,7.3,0.4177903483433274,0.46946583255791086,11.515686274509804,-0.02285749823697792,2000s,0.48872189608611083,13.692307692307692
northeast,2008,New York,NY,"Obama, Barack H.",democrat,4645332,7722019,24.9,0.6015696154075767,0.5126538701378982,11.515686274509804,-0.02285749823697792,2000s,0.4875423031662555,15.755555555555555
northeast,2008,New York,NY,"McCain, John",republican,2418323,7722019,24.9,0.313172371111752,0.46946583255791086,11.515686274509804,-0.02285749823697792,2000s,0.4875423031662555,15.755555555555555
south,2008,North Carolina,NC,"Obama, Barack H.",democrat,2142651,4310851,3.5,0.49703666399047425,0.5126538701378982,11.515686274509804,-0.02285749823697792,2000s,0.49424219400313774,7.05
south,2008,North Carolina,NC,"McCain, John",republican,2128474,4310851,3.5,0.49374798618648613,0.46946583255791086,11.515686274509804,-0.02285749823697792,2000s,0.49424219400313774,7.05
midwest,2008,North Dakota,ND,"McCain, John",republican,168601,316621,6.2,0.5325010027761898,0.46946583255791086,11.515686274509804,-0.02285749823697792,2000s,0.49166363341388586,11.875
midwest,2008,North Dakota,ND,"Obama, Barack H.",democrat,141278,316621,6.2,0.44620540014717913,0.5126538701378982,11.515686274509804,-0.02285749823697792,2000s,0.49166363341388586,11.875
midwest,2008,Ohio,OH,"Obama, Barack H.",democrat,2940044,5708350,14.2,0.5150427006052537,0.5126538701378982,11.515686274509804,-0.02285749823697792,2000s,0.49166363341388586,11.875
midwest,2008,Ohio,OH,"McCain, John",republican,2677820,5708350,14.2,0.4691057836327485,0.46946583255791086,11.515686274509804,-0.02285749823697792,2000s,0.49166363341388586,11.875
south,2008,Oklahoma,OK,"McCain, John",republican,960165,1462661,6.7,0.656450811226935,0.46946583255791086,11.515686274509804,-0.02285749823697792,2000s,0.49424219400313774,7.05
south,2008,Oklahoma,OK,"Obama, Barack H.",democrat,502496,1462661,6.7,0.343549188773065,0.5126538701378982,11.515686274509804,-0.02285749823697792,2000s,0.49424219400313774,7.05
west,2008,Oregon,OR,"Obama, Barack H.",democrat,1037291,1827864,17,0.5674880625692065,0.5126538701378982,11.515686274509804,-0.02285749823697792,2000s,0.48872189608611083,13.692307692307692
west,2008,Oregon,OR,"McCain, John",republican,738475,1827864,17,0.40400981692292204,0.46946583255791086,11.515686274509804,-0.02285749823697792,2000s,0.48872189608611083,13.692307692307692
northeast,2008,Pennsylvania,PA,"Obama, Barack H.",democrat,3276363,6013272,15.5,0.5448552801203738,0.5126538701378982,11.515686274509804,-0.02285749823697792,2000s,0.4875423031662555,15.755555555555555
northeast,2008,Pennsylvania,PA,"McCain, John",republican,2655885,6013272,15.5,0.4416705247991443,0.46946583255791086,11.515686274509804,-0.02285749823697792,2000s,0.4875423031662555,15.755555555555555
northeast,2008,Rhode Island,RI,"Obama, Barack H.",democrat,296571,471766,16.6,0.6286400461245617,0.5126538701378982,11.515686274509804,-0.02285749823697792,2000s,0.4875423031662555,15.755555555555555
northeast,2008,Rhode Island,RI,"McCain, John",republican,165391,471766,16.6,0.35057846474735355,0.46946583255791086,11.515686274509804,-0.02285749823697792,2000s,0.4875423031662555,15.755555555555555
south,2008,South Carolina,SC,"McCain, John",republican,1034896,1920969,3.9,0.5387364397863786,0.46946583255791086,11.515686274509804,-0.02285749823697792,2000s,0.49424219400313774,7.05
south,2008,South Carolina,SC,"Obama, Barack H.",democrat,862449,1920969,3.9,0.4489656001736624,0.5126538701378982,11.515686274509804,-0.02285749823697792,2000s,0.49424219400313774,7.05
midwest,2008,South Dakota,SD,"McCain, John",republican,203054,381975,5.1,0.5315897637279927,0.46946583255791086,11.515686274509804,-0.02285749823697792,2000s,0.49166363341388586,11.875
midwest,2008,South Dakota,SD,"Obama, Barack H.",democrat,170924,381975,5.1,0.44747431114601743,0.5126538701378982,11.515686274509804,-0.02285749823697792,2000s,0.49166363341388586,11.875
south,2008,Tennessee,TN,"McCain, John",republican,1479178,2599749,5.5,0.5689695428289423,0.46946583255791086,11.515686274509804,-0.02285749823697792,2000s,0.49424219400313774,7.05
south,2008,Tennessee,TN,"Obama, Barack H.",democrat,1087437,2599749,5.5,0.4182853806271298,0.5126538701378982,11.515686274509804,-0.02285749823697792,2000s,0.49424219400313774,7.05
south,2008,Texas,TX,"McCain, John",republican,4479328,8077795,4.5,0.5545236045232641,0.46946583255791086,11.515686274509804,-0.02285749823697792,2000s,0.49424219400313774,7.05
south,2008,Texas,TX,"Obama, Barack H.",democrat,3528633,8077795,4.5,0.4368312144588963,0.5126538701378982,11.515686274509804,-0.02285749823697792,2000s,0.49424219400313774,7.05
west,2008,Utah,UT,"McCain, John",republican,596030,952370,5.8,0.6258386971450172,0.46946583255791086,11.515686274509804,-0.02285749823697792,2000s,0.48872189608611083,13.692307692307692
west,2008,Utah,UT,"Obama, Barack H.",democrat,327670,952370,5.8,0.3440574566607516,0.5126538701378982,11.515686274509804,-0.02285749823697792,2000s,0.48872189608611083,13.692307692307692
northeast,2008,Vermont,VT,"Obama, Barack H.",democrat,219262,325046,10.5,0.6745568319560924,0.5126538701378982,11.515686274509804,-0.02285749823697792,2000s,0.4875423031662555,15.755555555555555
northeast,2008,Vermont,VT,"McCain, John",republican,98974,325046,10.5,0.30449228724549754,0.46946583255791086,11.515686274509804,-0.02285749823697792,2000s,0.4875423031662555,15.755555555555555
south,2008,Virginia,VA,"Obama, Barack H.",democrat,1959532,3723260,4.1,0.5262946987317566,0.5126538701378982,11.515686274509804,-0.02285749823697792,2000s,0.49424219400313774,7.05
south,2008,Virginia,VA,"McCain, John",republican,1725005,3723260,4.1,0.46330500690255316,0.46946583255791086,11.515686274509804,-0.02285749823697792,2000s,0.49424219400313774,7.05
west,2008,Washington,WA,"Obama, Barack H.",democrat,1750848,3036878,20.1,0.5765289221364835,0.5126538701378982,11.515686274509804,-0.02285749823697792,2000s,0.48872189608611083,13.692307692307692
west,2008,Washington,WA,"McCain, John",republican,1229216,3036878,20.1,0.40476304942114893,0.46946583255791086,11.515686274509804,-0.02285749823697792,2000s,0.48872189608611083,13.692307692307692
south,2008,West Virginia,WV,"McCain, John",republican,397466,713451,13.8,0.5571034310695478,0.46946583255791086,11.515686274509804,-0.02285749823697792,2000s,0.49424219400313774,7.05
south,2008,West Virginia,WV,"Obama, Barack H.",democrat,303857,713451,13.8,0.42589750382296754,0.5126538701378982,11.515686274509804,-0.02285749823697792,2000s,0.49424219400313774,7.05
midwest,2008,Wisconsin,WI,"Obama, Barack H.",democrat,1677211,2983417,15.1,0.5621778651794235,0.5126538701378982,11.515686274509804,-0.02285749823697792,2000s,0.49166363341388586,11.875
midwest,2008,Wisconsin,WI,"McCain, John",republican,1262393,2983417,15.1,0.4231366248834809,0.46946583255791086,11.515686274509804,-0.02285749823697792,2000s,0.49166363341388586,11.875
west,2008,Wyoming,WY,"McCain, John",republican,164958,254904,8,0.6471377459749553,0.46946583255791086,11.515686274509804,-0.02285749823697792,2000s,0.48872189608611083,13.692307692307692
west,2008,Wyoming,WY,"Obama, Barack H.",democrat,82868,254904,8,0.32509493770203685,0.5126538701378982,11.515686274509804,-0.02285749823697792,2000s,0.48872189608611083,13.692307692307692
south,2012,Alabama,AL,"Romney, Mitt",republican,1255925,2074338,9.3,0.6054582232982282,0.48898699380883803,10.394059405940594,-0.02262462207502367,2010s,0.4929051811923146,6.58125
south,2012,Alabama,AL,"Obama, Barack H.",democrat,795696,2074338,9.3,0.3835903309875247,0.48866902391221406,10.394059405940594,-0.02262462207502367,2010s,0.4929051811923146,6.58125
west,2012,Alaska,AK,"Romney, Mitt",republican,164676,300495,22.5,0.5480157739729447,0.48898699380883803,10.394059405940594,-0.02262462207502367,2010s,0.48536716249298856,12.484615384615385
west,2012,Alaska,AK,"Obama, Barack H.",democrat,122640,300495,22.5,0.40812659112464433,0.48866902391221406,10.394059405940594,-0.02262462207502367,2010s,0.48536716249298856,12.484615384615385
west,2012,Arizona,AZ,"Romney, Mitt",republican,1233654,2299254,5.2,0.536545331659747,0.48898699380883803,10.394059405940594,-0.02262462207502367,2010s,0.48536716249298856,12.484615384615385
west,2012,Arizona,AZ,"Obama, Barack H.",democrat,1025232,2299254,5.2,0.44589766941799386,0.48866902391221406,10.394059405940594,-0.02262462207502367,2010s,0.48536716249298856,12.484615384615385
south,2012,Arkansas,AR,"Romney, Mitt",republican,647744,1069468,3.2,0.6056693608410911,0.48898699380883803,10.394059405940594,-0.02262462207502367,2010s,0.4929051811923146,6.58125
south,2012,Arkansas,AR,"Obama, Barack H.",democrat,394409,1069468,3.2,0.36878990301720105,0.48866902391221406,10.394059405940594,-0.02262462207502367,2010s,0.4929051811923146,6.58125
west,2012,California,CA,"Obama, Barack H.",democrat,7854285,13038547,17.4,0.6023895914168964,0.48866902391221406,10.394059405940594,-0.02262462207502367,2010s,0.48536716249298856,12.484615384615385
west,2012,California,CA,"Romney, Mitt",republican,4839958,13038547,17.4,0.371203785207048,0.48898699380883803,10.394059405940594,-0.02262462207502367,2010s,0.48536716249298856,12.484615384615385
west,2012,Colorado,CO,"Obama, Barack H.",democrat,1323101,2569516,7.9,0.5149222655161517,0.48866902391221406,10.394059405940594,-0.02262462207502367,2010s,0.48536716249298856,12.484615384615385
west,2012,Colorado,CO,"Romney, Mitt",republican,1185243,2569516,7.9,0.4612709163904798,0.48898699380883803,10.394059405940594,-0.02262462207502367,2010s,0.48536716249298856,12.484615384615385
northeast,2012,Connecticut,CT,"Obama, Barack H.",democrat,905083,1558204,14.099999999999998,0.5808501325885442,0.48866902391221406,10.394059405940594,-0.02262462207502367,2010s,0.4865463866488444,14.700000000000001
northeast,2012,Connecticut,CT,"Romney, Mitt",republican,634892,1558204,14.099999999999998,0.4074511424691504,0.48898699380883803,10.394059405940594,-0.02262462207502367,2010s,0.4865463866488444,14.700000000000001
south,2012,Delaware,DE,"Obama, Barack H.",democrat,242584,413890,10.6,0.5861074198458528,0.48866902391221406,10.394059405940594,-0.02262462207502367,2010s,0.4929051811923146,6.58125
south,2012,Delaware,DE,"Romney, Mitt",republican,165484,413890,10.6,0.39982604073546113,0.48898699380883803,10.394059405940594,-0.02262462207502367,2010s,0.4929051811923146,6.58125
NA,2012,District of Columbia,DC,"Obama, Barack H.",democrat,267070,293764,8.6,0.9091311392818725,0.48866902391221406,10.394059405940594,-0.02262462207502367,2010s,0.4909570267289389,8.6
NA,2012,District of Columbia,DC,"Romney, Mitt",republican,21381,293764,8.6,0.07278291417600523,0.48898699380883803,10.394059405940594,-0.02262462207502367,2010s,0.4909570267289389,8.6
south,2012,Florida,FL,"Obama, Barack H.",democrat,4237756,8474179,5.800000000000001,0.5000786506869869,0.48866902391221406,10.394059405940594,-0.02262462207502367,2010s,0.4929051811923146,6.58125
south,2012,Florida,FL,"Romney, Mitt",republican,4163447,8474179,5.800000000000001,0.49130977761975525,0.48898699380883803,10.394059405940594,-0.02262462207502367,2010s,0.4929051811923146,6.58125
south,2012,Georgia,GA,"Romney, Mitt",republican,2078688,3897839,4.3999999999999995,0.5332924217752452,0.48898699380883803,10.394059405940594,-0.02262462207502367,2010s,0.4929051811923146,6.58125
south,2012,Georgia,GA,"Obama, Barack H.",democrat,1773827,3897839,4.3999999999999995,0.45507959666882086,0.48866902391221406,10.394059405940594,-0.02262462207502367,2010s,0.4929051811923146,6.58125
west,2012,Hawaii,HI,"Obama, Barack H.",democrat,306658,437159,21.9,0.7014793244563191,0.48866902391221406,10.394059405940594,-0.02262462207502367,2010s,0.48536716249298856,12.484615384615385
west,2012,Hawaii,HI,"Romney, Mitt",republican,121015,437159,21.9,0.2768214768539593,0.48898699380883803,10.394059405940594,-0.02262462207502367,2010s,0.48536716249298856,12.484615384615385
west,2012,Idaho,ID,"Romney, Mitt",republican,420911,652274,4.9,0.6452978349589283,0.48898699380883803,10.394059405940594,-0.02262462207502367,2010s,0.48536716249298856,12.484615384615385
west,2012,Idaho,ID,"Obama, Barack H.",democrat,212787,652274,4.9,0.3262233355920978,0.48866902391221406,10.394059405940594,-0.02262462207502367,2010s,0.48536716249298856,12.484615384615385
midwest,2012,Illinois,IL,"Obama, Barack H.",democrat,3019512,5242014,14.7,0.5760213536247709,0.48866902391221406,10.394059405940594,-0.02262462207502367,2010s,0.4886750801631563,10.121739130434783
midwest,2012,Illinois,IL,"Romney, Mitt",republican,2135216,5242014,14.7,0.407327412708169,0.48898699380883803,10.394059405940594,-0.02262462207502367,2010s,0.4886750801631563,10.121739130434783
midwest,2012,Indiana,IN,"Romney, Mitt",republican,1420543,2624534,9.2,0.5412553238022445,0.48898699380883803,10.394059405940594,-0.02262462207502367,2010s,0.4886750801631563,10.121739130434783
midwest,2012,Indiana,IN,"Obama, Barack H.",democrat,1152887,2624534,9.2,0.43927302904058396,0.48866902391221406,10.394059405940594,-0.02262462207502367,2010s,0.4886750801631563,10.121739130434783
midwest,2012,Iowa,IA,"Obama, Barack H.",democrat,822544,1582180,10.5,0.5198801653414908,0.48866902391221406,10.394059405940594,-0.02262462207502367,2010s,0.4886750801631563,10.121739130434783
midwest,2012,Iowa,IA,"Romney, Mitt",republican,730617,1582180,10.5,0.46177868510536096,0.48898699380883803,10.394059405940594,-0.02262462207502367,2010s,0.4886750801631563,10.121739130434783
midwest,2012,Kansas,KS,"Romney, Mitt",republican,692634,1159971,6.9,0.5971132036921613,0.48898699380883803,10.394059405940594,-0.02262462207502367,2010s,0.4886750801631563,10.121739130434783
midwest,2012,Kansas,KS,"Obama, Barack H.",democrat,440726,1159971,6.9,0.3799457055391902,0.48866902391221406,10.394059405940594,-0.02262462207502367,2010s,0.4886750801631563,10.121739130434783
south,2012,Kentucky,KY,"Romney, Mitt",republican,1087190,1797212,10.100000000000001,0.6049314159932162,0.48898699380883803,10.394059405940594,-0.02262462207502367,2010s,0.4929051811923146,6.58125
south,2012,Kentucky,KY,"Obama, Barack H.",democrat,679370,1797212,10.100000000000001,0.37801327834445797,0.48866902391221406,10.394059405940594,-0.02262462207502367,2010s,0.4929051811923146,6.58125
south,2012,Louisiana,LA,"Romney, Mitt",republican,1152262,1994065,6.3,0.5778457572847425,0.48898699380883803,10.394059405940594,-0.02262462207502367,2010s,0.4929051811923146,6.58125
south,2012,Louisiana,LA,"Obama, Barack H.",democrat,809141,1994065,6.3,0.4057746362330215,0.48866902391221406,10.394059405940594,-0.02262462207502367,2010s,0.4929051811923146,6.58125
northeast,2012,Maine,ME,"Obama, Barack H.",democrat,401306,724758,11.600000000000001,0.5537103419348252,0.48866902391221406,10.394059405940594,-0.02262462207502367,2010s,0.4865463866488444,14.700000000000001
northeast,2012,Maine,ME,"Romney, Mitt",republican,292276,724758,11.600000000000001,0.40327392039825705,0.48898699380883803,10.394059405940594,-0.02262462207502367,2010s,0.4865463866488444,14.700000000000001
south,2012,Maryland,MD,"Obama, Barack H.",democrat,1677844,2707327,10.6,0.6197419077931849,0.48866902391221406,10.394059405940594,-0.02262462207502367,2010s,0.4929051811923146,6.58125
south,2012,Maryland,MD,"Romney, Mitt",republican,971869,2707327,10.6,0.3589773233894539,0.48898699380883803,10.394059405940594,-0.02262462207502367,2010s,0.4929051811923146,6.58125
northeast,2012,Massachusetts,MA,"Obama, Barack H.",democrat,1921290,3184196,14.399999999999999,0.6033830832021647,0.48866902391221406,10.394059405940594,-0.02262462207502367,2010s,0.4865463866488444,14.700000000000001
northeast,2012,Massachusetts,MA,"Romney, Mitt",republican,1188314,3184196,14.399999999999999,0.37319122315334863,0.48898699380883803,10.394059405940594,-0.02262462207502367,2010s,0.4865463866488444,14.700000000000001
midwest,2012,Michigan,MI,"Obama, Barack H.",democrat,2564569,4730961,16.8,0.5420820421051875,0.48866902391221406,10.394059405940594,-0.02262462207502367,2010s,0.4886750801631563,10.121739130434783
midwest,2012,Michigan,MI,"Romney, Mitt",republican,2115256,4730961,16.8,0.4471091602742022,0.48898699380883803,10.394059405940594,-0.02262462207502367,2010s,0.4886750801631563,10.121739130434783
midwest,2012,Minnesota,MN,"Romney, Mitt",republican,1320225,2936561,14.399999999999999,0.4495820110666865,0.48898699380883803,10.394059405940594,-0.02262462207502367,2010s,0.4886750801631563,10.121739130434783
south,2012,Mississippi,MS,"Romney, Mitt",republican,710746,1285584,4.3,0.5528584674358112,0.48898699380883803,10.394059405940594,-0.02262462207502367,2010s,0.4929051811923146,6.58125
south,2012,Mississippi,MS,"Obama, Barack H.",democrat,562949,1285584,4.3,0.4378935954398935,0.48866902391221406,10.394059405940594,-0.02262462207502367,2010s,0.4929051811923146,6.58125
midwest,2012,Missouri,MO,"Romney, Mitt",republican,1482440,2757323,9,0.5376374113587709,0.48898699380883803,10.394059405940594,-0.02262462207502367,2010s,0.4886750801631563,10.121739130434783
midwest,2012,Missouri,MO,"Obama, Barack H.",democrat,1223796,2757323,9,0.4438348354545333,0.48866902391221406,10.394059405940594,-0.02262462207502367,2010s,0.4886750801631563,10.121739130434783
west,2012,Montana,MT,"Romney, Mitt",republican,267928,484048,14.299999999999999,0.553515353849205,0.48898699380883803,10.394059405940594,-0.02262462207502367,2010s,0.48536716249298856,12.484615384615385
west,2012,Montana,MT,"Obama, Barack H.",democrat,201839,484048,14.299999999999999,0.41698137374805805,0.48866902391221406,10.394059405940594,-0.02262462207502367,2010s,0.48536716249298856,12.484615384615385
midwest,2012,Nebraska,NE,"Romney, Mitt",republican,475064,794379,6.1,0.5980319217904804,0.48898699380883803,10.394059405940594,-0.02262462207502367,2010s,0.4886750801631563,10.121739130434783
midwest,2012,Nebraska,NE,"Obama, Barack H.",democrat,302081,794379,6.1,0.38027314417928976,0.48866902391221406,10.394059405940594,-0.02262462207502367,2010s,0.4886750801631563,10.121739130434783
west,2012,Nevada,NV,"Obama, Barack H.",democrat,531373,1014918,14.799999999999999,0.5235624947040056,0.48866902391221406,10.394059405940594,-0.02262462207502367,2010s,0.48536716249298856,12.484615384615385
west,2012,Nevada,NV,"Romney, Mitt",republican,463567,1014918,14.799999999999999,0.4567531564126363,0.48898699380883803,10.394059405940594,-0.02262462207502367,2010s,0.48536716249298856,12.484615384615385
northeast,2012,New Hampshire,NH,"Obama, Barack H.",democrat,369561,710972,10.5,0.5197968415071198,0.48866902391221406,10.394059405940594,-0.02262462207502367,2010s,0.4865463866488444,14.700000000000001
northeast,2012,New Hampshire,NH,"Romney, Mitt",republican,329918,710972,10.5,0.4640379649268888,0.48898699380883803,10.394059405940594,-0.02262462207502367,2010s,0.4865463866488444,14.700000000000001
northeast,2012,New Jersey,NJ,"Obama, Barack H.",democrat,2122786,3638499,16.1,0.5834235491063761,0.48866902391221406,10.394059405940594,-0.02262462207502367,2010s,0.4865463866488444,14.700000000000001
northeast,2012,New Jersey,NJ,"Romney, Mitt",republican,1478088,3638499,16.1,0.4062356482714438,0.48898699380883803,10.394059405940594,-0.02262462207502367,2010s,0.4865463866488444,14.700000000000001
west,2012,New Mexico,NM,"Obama, Barack H.",democrat,415335,783758,6.5,0.5299276052046678,0.48866902391221406,10.394059405940594,-0.02262462207502367,2010s,0.48536716249298856,12.484615384615385
west,2012,New Mexico,NM,"Romney, Mitt",republican,335788,783758,6.5,0.4284332663909013,0.48898699380883803,10.394059405940594,-0.02262462207502367,2010s,0.48536716249298856,12.484615384615385
northeast,2012,New York,NY,"Obama, Barack H.",democrat,4324228,7116784,23.200000000000003,0.6076098417487449,0.48866902391221406,10.394059405940594,-0.02262462207502367,2010s,0.4865463866488444,14.700000000000001
northeast,2012,New York,NY,"Romney, Mitt",republican,2223397,7116784,23.200000000000003,0.312415973282314,0.48898699380883803,10.394059405940594,-0.02262462207502367,2010s,0.4865463866488444,14.700000000000001
south,2012,North Carolina,NC,"Romney, Mitt",republican,2270395,4505372,2.9000000000000004,0.5039306410214295,0.48898699380883803,10.394059405940594,-0.02262462207502367,2010s,0.4929051811923146,6.58125
south,2012,North Carolina,NC,"Obama, Barack H.",democrat,2178391,4505372,2.9000000000000004,0.48350968577067555,0.48866902391221406,10.394059405940594,-0.02262462207502367,2010s,0.4929051811923146,6.58125
midwest,2012,North Dakota,ND,"Romney, Mitt",republican,188320,322932,6.2,0.5831568255855722,0.48898699380883803,10.394059405940594,-0.02262462207502367,2010s,0.4886750801631563,10.121739130434783
midwest,2012,North Dakota,ND,"Obama, Barack H.",democrat,124966,322932,6.2,0.38697310888979725,0.48866902391221406,10.394059405940594,-0.02262462207502367,2010s,0.4886750801631563,10.121739130434783
midwest,2012,Ohio,OH,"Obama, Barack H.",democrat,2827621,5580822,12.7,0.5066674765831987,0.48866902391221406,10.394059405940594,-0.02262462207502367,2010s,0.4886750801631563,10.121739130434783
midwest,2012,Ohio,OH,"Romney, Mitt",republican,2661407,5580822,12.7,0.47688440878422567,0.48898699380883803,10.394059405940594,-0.02262462207502367,2010s,0.4886750801631563,10.121739130434783
south,2012,Oklahoma,OK,"Romney, Mitt",republican,891325,1334872,7.5,0.6677231974301656,0.48898699380883803,10.394059405940594,-0.02262462207502367,2010s,0.4929051811923146,6.58125
south,2012,Oklahoma,OK,"Obama, Barack H.",democrat,443547,1334872,7.5,0.3322768025698344,0.48866902391221406,10.394059405940594,-0.02262462207502367,2010s,0.4929051811923146,6.58125
west,2012,Oregon,OR,"Obama, Barack H.",democrat,970488,1789270,16.1,0.54239326652769,0.48866902391221406,10.394059405940594,-0.02262462207502367,2010s,0.48536716249298856,12.484615384615385
west,2012,Oregon,OR,"Romney, Mitt",republican,754175,1789270,16.1,0.42149871176513326,0.48898699380883803,10.394059405940594,-0.02262462207502367,2010s,0.48536716249298856,12.484615384615385
northeast,2012,Pennsylvania,PA,"Obama, Barack H.",democrat,2990274,5742040,13.600000000000001,0.520768577021407,0.48866902391221406,10.394059405940594,-0.02262462207502367,2010s,0.4865463866488444,14.700000000000001
northeast,2012,Pennsylvania,PA,"Romney, Mitt",republican,2680434,5742040,13.600000000000001,0.46680866033674445,0.48898699380883803,10.394059405940594,-0.02262462207502367,2010s,0.4865463866488444,14.700000000000001
northeast,2012,Rhode Island,RI,"Obama, Barack H.",democrat,279677,446049,17.9,0.627009588632639,0.48866902391221406,10.394059405940594,-0.02262462207502367,2010s,0.4865463866488444,14.700000000000001
northeast,2012,Rhode Island,RI,"Romney, Mitt",republican,157204,446049,17.9,0.35243661570813967,0.48898699380883803,10.394059405940594,-0.02262462207502367,2010s,0.4865463866488444,14.700000000000001
south,2012,South Carolina,SC,"Romney, Mitt",republican,1071645,1964118,3.3000000000000003,0.5456113125586141,0.48898699380883803,10.394059405940594,-0.02262462207502367,2010s,0.4929051811923146,6.58125
